index,weight,yellowCards,skin_colour,defeats,yellowReds,ties,goals,games,redCards,victories,height,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
79,69.0,9,0.375,24,1,12,2,55,0,19,180.0,42.09713905522289,0.06552474288629918,0.013408764641691035,0.0,0.5093164907911033,0.09882065697961123,0.0414294750158129,0.0,1.4700177525628542
80,71.0,9,0.125,59,0,27,32,136,0,50,182.0,9.0,0.041199959264536026,0.0,0.0,0.041199959264536026,0.06595809428104096,0.0,0.0,0.06595809428104096
81,80.0,5,0.25,10,0,10,3,29,0,9,182.0,5.0,0.041199959264536026,0.0,0.0,0.041199959264536026,0.06595809428104096,0.0,0.0,0.06595809428104096
82,75.0,28,1.0,53,0,51,4,213,3,109,181.0,121.9175582127124,0.047048905346836804,0.0,0.0020590839979748032,0.11151028576172455,0.07027530257757476,0.0,0.002820710487157377,0.15858004970384518
83,86.0,40,0.375,44,4,37,5,126,1,45,192.0,203.69440895846236,0.10788459710031519,0.009247339854679302,0.001926529136391521,0.47425672760005305,0.1681863603897387,0.014707432788613597,0.003064048497627833,0.7508829595873396
84,67.0,1,0.25,32,0,22,11,101,0,47,168.0,1.0,0.00437910218361347,0.0,0.0,0.00437910218361347,0.0022479126525369263,0.0,0.0,0.0022479126525369263
86,85.0,93,0.0,111,9,65,5,274,4,98,192.0,516.0976624472892,0.0958883239359709,0.010601658994559884,0.005459912560980056,0.6177001244890288,0.14167158441777933,0.018759054687690683,0.01142486579438113,1.1202077920662143
87,75.0,62,0.25,94,2,83,23,406,2,229,181.0,190.8059835855874,0.04967064509733043,0.0023883894307732763,0.0021887472060404794,0.1972400999177309,0.08811948868790637,0.003756149732620318,0.002196650693213621,0.2812053218183077
88,73.0,62,0.0,72,1,57,21,230,4,101,182.0,220.3205500055061,0.09434069765989081,0.0013024422330534227,0.002156265474721778,0.20495153877340314,0.15290882145487703,0.0020714694068469856,0.003429432684668898,0.32882984706158846
89,80.0,1,0.25,30,0,20,0,100,0,50,193.0,1.0,0.0015138050000536578,0.0,0.0,0.0015138050000536578,0.0030792188965634844,0.0,0.0,0.0030792188965634844
90,81.0,3,0.5,20,2,7,1,32,0,5,188.0,69.19427811044578,0.03075427723883582,0.02732933655191756,0.0,0.9352771293846369,0.052645102304798894,0.04719790497568274,0.0,1.6147607264001673
91,69.0,19,0.75,45,0,27,13,220,0,148,176.0,19.0,0.03419603534553498,0.0,0.0,0.03419603534553498,0.058339395093075515,0.0,0.0,0.058339395093075515
94,74.0,15,0.25,48,1,28,32,136,2,60,180.0,110.70884453036449,0.03718566912913779,0.000978570240240468,0.007828561921923743,0.3146533511203784,0.03711262183491698,0.000976647943024131,0.007813183544193048,0.314035248059303
95,79.0,35,0.0,53,1,24,11,128,1,51,187.0,99.4029917927937,0.0984750981493639,0.004611344693735904,0.002305672346867952,0.32327845366164276,0.09960856364975051,0.004602286197264398,0.002301143098632199,0.3239703168664002
96,76.0,53,0.75,99,2,82,21,270,3,89,184.0,213.11183632315817,0.0666686437042472,0.0012903802802440713,0.004083940395719832,0.23722777589102445,0.08643628751906793,0.0012958438107890117,0.004101231990637504,0.2577175750601138
97,84.0,31,0.125,94,0,94,101,303,0,115,186.0,31.0,0.03238029680696859,0.0,0.0,0.03238029680696859,0.03800934391243101,0.0,0.0,0.03800934391243101
100,74.0,11,0.0,70,0,55,85,262,1,137,184.0,42.3058527375708,0.016203892604201374,0.0,0.0004046011570225012,0.02887027684339856,0.017197983283979573,0.0,0.0004038063610580541,0.029839485757757363
101,86.0,4,0.25,36,0,31,0,98,1,31,189.0,35.3058527375708,0.015301280120123679,0.0,0.0030602560240247365,0.111105204547506,0.015271222381831864,0.0,0.0030542444763663732,0.11088695018349656
103,70.0,57,0.0,99,1,72,7,296,0,125,180.0,90.0971390552229,0.05179925178598972,0.00038737418025629574,0.0,0.06462022889633531,0.05408146598793594,0.00038661322485650294,0.0,0.06687725765159977
104,82.0,62,0.25,150,0,122,76,460,1,188,184.0,93.3058527375708,0.0479426345964374,0.0,0.00022132029102085534,0.05487125503497261,0.06293356730648511,0.0,0.0002208855308351749,0.06984857720667126
105,69.0,62,0.25,88,4,74,39,294,1,132,172.0,225.69440895846236,0.06566073714420011,0.0025087464695595736,0.0020526107478214695,0.21295179770036687,0.06553175360572266,0.002503818303796281,0.0020485786121969573,0.21253347653025562
106,77.0,23,0.0,74,0,69,19,296,1,153,185.0,54.3058527375708,0.02852149567950399,0.0,0.0007086908687215179,0.05070766765216093,0.03390635687262675,0.0,0.0007072987208427391,0.056048946468801736
107,72.0,12,0.0,61,0,37,32,148,0,50,179.0,12.0,0.03531740553565654,0.0,0.0,0.03531740553565654,0.0553122942911045,0.0,0.0,0.0553122942911045
109,83.0,17,0.25,39,0,17,3,99,0,43,187.0,17.0,0.06131020196692138,0.0,0.0,0.06131020196692138,0.09751081812230991,0.0,0.0,0.09751081812230991
110,69.0,34,0.0,78,0,92,85,358,2,188,172.0,96.6117054751416,0.033469935479880926,0.0,0.0019907008134240917,0.09579052198949795,0.0569375883171274,0.0,0.0037564236096469376,0.1745356326606686
111,84.0,38,0.0,89,4,55,56,238,0,94,188.0,170.38855622089156,0.05897690374193656,0.005376649318259711,0.0,0.2369286138795477,0.09355102679600678,0.00779115260514164,0.0,0.3514158879688419
112,81.0,61,0.0,153,2,111,121,462,1,198,174.0,158.50013084801657,0.04499265049543587,0.002702510027496517,0.0007382196549182478,0.1575485964784733,0.07663156903835207,0.0050399662104682165,0.0007367695008778532,0.2665052290358591
113,76.0,15,0.25,58,0,33,17,158,1,67,183.0,46.3058527375708,0.03487258575891774,0.0,0.0006481938169181032,0.0551648459367598,0.040086322939210585,0.0,0.0007072332584950874,0.06222686318077013
115,70.0,30,0.0,128,2,101,134,378,0,149,170.0,96.19427811044578,0.03088571312159809,0.0033260275495041337,0.0,0.14096770942903858,0.037837720693137455,0.004146843256631775,0.0,0.17508636859809262
116,71.0,87,0.25,139,5,93,9,389,2,157,180.0,315.09740075125603,0.06606091636908362,0.0021081100434996876,0.0003567818608026738,0.14700268801622982,0.1038366410012407,0.003352843873266318,0.000567443753599753,0.23257049149223638
118,68.0,18,0.5,69,1,44,43,177,0,64,172.0,51.09713905522289,0.06606091636908362,0.0021081100434996876,0.0003567818608026738,0.14700268801622982,0.1038366410012407,0.003352843873266318,0.000567443753599753,0.23257049149223638
119,84.0,27,0.25,60,0,45,11,179,0,74,192.0,27.0,0.053115950883130314,0.0,0.0,0.053115950883130314,0.08756209088568562,0.0,0.0,0.08756209088568562
121,73.0,27,0.25,148,0,81,46,313,3,84,184.0,120.9175582127124,0.023128633991235353,0.0,0.0024374737512474175,0.09943582829948128,0.024467160073934735,0.0,0.002447794129275755,0.10109744261693188
122,81.0,3,0.25,15,0,12,0,54,0,27,184.0,3.0,0.01835130091708146,0.0,0.0,0.01835130091708146,0.01928877873416666,0.0,0.0,0.01928877873416666
123,65.0,19,0.0,65,0,60,20,186,0,61,174.0,19.0,0.022211005471467118,0.0,0.0,0.022211005471467118,0.022305047908944726,0.0,0.0,0.022305047908944726
124,77.0,91,0.25,140,1,138,9,563,1,285,180.0,155.4029917927937,0.05166482767330221,0.00014266150718003282,0.00020210380183837982,0.06271354727232295,0.07023984022158936,0.0001432655426833636,0.00020295951880143175,0.08133534061688846
125,68.0,29,0.25,72,0,53,58,219,0,94,176.0,29.0,0.03152351565971158,0.0,0.0,0.03152351565971158,0.05013657928787079,0.0,0.0,0.05013657928787079
126,78.0,43,0.0,69,3,60,14,216,3,87,184.0,236.20897537838107,0.05830569242354437,0.004887089034344797,0.00944327423476542,0.5156841103225719,0.09393821821298565,0.005616338153423848,0.017177607295500004,0.8175825874347532
127,78.0,31,0.375,129,0,68,5,317,0,120,178.0,31.0,0.03949096223601282,0.0,0.0,0.03949096223601282,0.0449780430835401,0.0,0.0,0.0449780430835401
128,74.0,24,0.125,64,0,36,11,139,0,39,180.0,24.0,0.05614362861751173,0.0,0.0,0.05614362861751173,0.09191013148042847,0.0,0.0,0.09191013148042847
129,74.0,61,0.25,114,2,92,16,344,3,138,176.0,221.11183632315817,0.04300807907792684,0.004292530205509323,0.001523091270182473,0.23276021919862558,0.0647564467024183,0.00783083314157231,0.0024224006945951808,0.3997699395236709
130,85.0,24,1.0,47,1,26,8,113,3,40,190.0,151.01469726793528,0.07829522168445065,0.004878669023807551,0.005691780527775475,0.41795125178692977,0.0896841024333887,0.004869085397105812,0.005680599629956781,0.42867291436968097
131,74.0,37,0.0,84,1,70,3,249,0,95,177.0,70.0971390552229,0.04992161954017744,0.0012843527575943474,0.0,0.09243002135423654,0.06394914815030078,0.002042698998418555,0.0,0.13155664094892422
132,70.0,48,0.75,105,3,68,36,344,3,171,175.0,241.20897537838107,0.04773648323562017,0.0044996408039073245,0.00788305753295051,0.44344755886944276,0.07831918349921486,0.008915650156518497,0.013321653526245298,0.7904474200108031
133,72.0,45,0.125,64,0,43,31,172,1,65,173.0,76.3058527375708,0.1048143566776325,0.0,0.008602176609004001,0.37411283082168795,0.16670200623566397,0.0,0.0136813328266173,0.5950077969594385
134,82.0,37,0.25,86,1,40,35,199,1,73,184.0,101.4029917927937,0.05601259345569234,0.003134691476162475,0.00626938295232495,0.3560302925983854,0.08860391489136775,0.004985570436818168,0.009971140873636337,0.5657671007239793
135,80.0,36,0.0,137,1,90,1,370,4,143,184.0,194.3205500055061,0.04801583857961551,0.0006523696546510971,0.0019373401865396215,0.13025749433739797,0.07862797789611638,0.0010375613960221233,0.0030812429336414568,0.2094292292278519
136,79.0,85,0.25,49,5,71,6,364,0,244,184.0,250.48569527611446,0.05658757409890008,0.004096028910864958,0.0,0.19215441253601073,0.0859465147663355,0.005602777185821106,0.0,0.271382410380887
137,76.0,75,0.0,92,1,84,71,385,3,209,177.0,202.01469726793528,0.06041879671215818,0.0008693805805703212,0.003995426826954534,0.21427305054758297,0.07808934059113928,0.00044627677660659566,0.005932766128111177,0.2785901278567011
139,76.0,35,0.25,98,2,72,36,270,0,100,189.0,101.19427811044578,0.03928906958595489,0.0031195845292894026,0.0,0.14253839254636827,0.05730665202094741,0.0049615435913395265,0.0,0.2215195501920617
140,80.0,50,0.25,94,2,80,170,521,2,347,180.0,178.80598358558737,0.03588608591434786,0.0015853978656603092,0.0005919391093082065,0.10688937811757221,0.058074979205450614,0.0023414321158003928,0.0006310380637599661,0.15532486822633226
141,82.0,10,0.625,60,1,40,3,148,0,48,185.0,43.09713905522289,0.017513335255423458,0.002677784292842,0.0,0.10614033435550682,0.020886652846671648,0.0029216849367338033,0.0,0.11758606547330043
142,67.0,10,0.75,81,0,60,15,219,0,78,172.0,10.0,0.009068384398952356,0.0,0.0,0.009068384398952356,0.009306587821919121,0.0,0.0,0.009306587821919121
143,81.0,12,1.0,107,0,61,95,328,0,160,181.0,12.0,0.008462261339800933,0.0,0.0,0.008462261339800933,0.012803874858829337,0.0,0.0,0.012803874858829337
144,77.0,48,0.25,66,4,30,5,148,2,52,185.0,243.00026169603316,0.11562335221580392,0.014195477847095418,0.004867020976147001,0.7378192984263834,0.18389317449467824,0.022577199456205083,0.007740754099270314,1.1734647922837045
145,81.0,2,0.0,6,0,7,0,31,0,18,186.0,2.0,0.026018269729919573,0.0,0.0,0.026018269729919573,0.04557271262532132,0.0,0.0,0.04557271262532132
146,67.0,66,1.0,148,2,95,12,390,2,147,166.0,194.8059835855874,0.047512717439998305,0.0011701403489036005,0.001970263514085021,0.14792179470794223,0.06191022633143905,0.0015182657723458086,0.0026602797498315378,0.19544280581052148
147,81.0,17,0.0,65,1,30,59,157,0,62,183.0,50.09713905522289,0.036726875361777274,0.00452461537881382,0.0,0.18647869972577824,0.06345241857116896,0.005713830905793,0.0,0.25256387459823004
148,88.0,24,0.125,90,0,84,0,364,0,190,193.0,24.0,0.023543806200016556,0.0,0.0,0.023543806200016556,0.03638911339247921,0.0,0.0,0.03638911339247921
149,81.0,26,0.125,66,1,35,45,171,1,70,185.0,90.40299179279369,0.057418240958866266,0.0048557764762025,0.001368407165214313,0.26096970341205655,0.09340441834614327,0.014789356984478903,0.0013657190747979717,0.6256448232352904
150,85.0,5,0.125,55,1,31,0,148,0,62,189.0,38.09713905522289,0.012037349748744937,0.0011742653783719749,0.0,0.0509021742644561,0.01641468222773885,0.0018676105128398218,0.0,0.07822724707219456
152,67.0,106,0.5,112,1,146,16,662,3,404,170.0,233.01469726793528,0.04841177492216473,0.0003215449642979567,0.0017263539643760956,0.11309897629972046,0.06914391117760423,0.0003508322463400827,0.002752069017990535,0.1669113222206209
155,89.0,21,0.875,87,3,60,13,241,1,94,190.0,151.59726990323946,0.02560603111460204,0.007367283020800291,0.000850071117784649,0.29605422294304024,0.025555730788361843,0.007352810776437565,0.0008484012434351036,0.2954726558922086
157,71.0,50,0.5,92,3,65,31,273,1,116,177.0,180.59726990323946,0.06271772846766806,0.0036931224415480456,0.0021450351363423666,0.25210166955879726,0.10728054842583404,0.005948133364218522,0.003704486727742541,0.42011886146737876
159,82.0,25,0.0,37,1,30,6,120,1,53,182.0,89.40299179279369,0.08776396697636908,0.0014678317229649684,0.0011008737922237263,0.17080879044301514,0.15759096984295806,0.002334513141049777,0.001750884855787333,0.2896696193542489
160,76.0,40,0.0,96,1,79,17,278,1,103,182.0,104.4029917927937,0.06098213081046717,0.0012196672559518877,0.00048786690238075513,0.11662271698327568,0.06086233789680319,0.001217271349276453,0.0004869085397105812,0.11639362405258984
161,80.0,5,0.0,29,0,11,0,73,1,33,189.0,36.3058527375708,0.02563164022639149,0.0,0.003434981251456337,0.1331666574408002,0.0345253848592425,0.0,0.003428233595921439,0.14184916096315187
162,75.0,56,0.0,78,1,51,4,221,1,92,175.0,120.4029917927937,0.09165856665658573,0.0004822602271019193,0.003134691476162475,0.20575419018424224,0.14577837840795405,0.0007670108364335644,0.004985570436818168,0.3272417766260747
164,76.0,12,1.0,65,1,41,47,163,0,57,179.0,45.09713905522289,0.016303870548286983,0.0015560905103833762,0.0,0.06780601455295834,0.03211070356992272,0.0030994735092966705,0.0,0.13469440930509427
165,72.0,44,1.0,97,0,108,5,432,2,227,176.0,106.6117054751416,0.02793758106588167,0.0,0.0034165153916687215,0.1348945087931067,0.033445217649365123,0.0,0.004624124795759278,0.1782073875455547
166,75.0,27,0.25,43,1,27,2,115,1,45,181.0,91.40299179279369,0.09382590063438213,0.0013210485506684716,0.0022017475844474527,0.20647641385857135,0.1492254149946747,0.0021010618269447995,0.003501769711574666,0.32839043735612966
167,77.0,19,1.0,112,1,102,129,372,0,158,184.0,52.09713905522289,0.022213832938283114,0.004081510924931183,0.0,0.15730016757614185,0.039533287832044794,0.004098792233355744,0.0,0.17519158433788742
169,70.0,26,0.25,50,1,43,0,160,0,67,177.0,59.09713905522289,0.06805477156305313,0.0013958248837251776,0.0,0.11425258183644565,0.10823771965097391,0.0022199898548850715,0.0,0.18171303257928922
170,90.0,128,0.25,185,10,136,10,509,5,188,188.0,615.5006542400829,0.07175968568471087,0.00808375906787458,0.0017501473267309533,0.39409883812276736,0.11712972733689517,0.012089765270132497,0.0027835220271527406,0.604406900301303
171,80.0,11,0.75,46,0,34,4,142,0,62,188.0,11.0,0.028141401956375628,0.0,0.0,0.028141401956375628,0.02808612116362305,0.0,0.0,0.02808612116362305
172,77.0,1,0.25,0,0,0,0,1,0,1,184.0,1.0,0.396512199643863,0.0,0.0,0.396512199643863,1.03140703517588,0.0,0.0,1.03140703517588
175,71.0,37,0.25,122,1,56,56,283,2,105,180.0,132.7088445303645,0.03979018715986315,0.0021505441522510003,0.004838724342564751,0.2624474377173421,0.06328430797359705,0.003420333206654325,0.007695749714972231,0.4174095590115549
176,83.0,43,0.125,47,2,36,4,159,1,76,187.0,140.50013084801657,0.10217434077828111,0.0024081614204894014,0.005104526308230063,0.3416791430801483,0.15042980318227075,0.003830060622034791,0.005569461910648813,0.4515506065819712
177,70.0,19,0.0,23,0,22,6,126,0,81,183.0,19.0,0.043452664172981215,0.0,0.0,0.043452664172981215,0.07648037876126577,0.0,0.0,0.07648037876126577
178,85.0,11,0.25,63,0,49,83,184,0,72,192.0,11.0,0.021973562947665594,0.0,0.0,0.021973562947665594,0.028156344682470184,0.0,0.0,0.028156344682470184
179,75.0,15,0.0,38,0,22,2,92,0,32,185.0,15.0,0.048010901885109376,0.0,0.0,0.048010901885109376,0.04791658957184622,0.0,0.0,0.04791658957184622
180,87.0,10,0.0,68,0,33,2,166,0,65,184.0,10.0,0.02231503008705008,0.0,0.0,0.02231503008705008,0.025923366815899702,0.0,0.0,0.025923366815899702
181,79.0,90,0.25,101,2,113,91,611,1,397,183.0,187.5001308480166,0.04317562996872337,0.0008121638191808078,0.0012010587817953278,0.10765609817982218,0.05614105690791139,0.0014346646053823514,0.0018833954873606986,0.16258565262377694
183,81.0,19,0.25,41,1,26,2,136,0,69,188.0,52.09713905522289,0.033668242467895834,0.0011907075425123758,0.0,0.07307725557653065,0.037215829139604056,0.0013006654567453103,0.0,0.08026413462582861
184,72.0,19,0.25,54,2,23,1,109,0,32,178.0,85.19427811044578,0.07485941787121339,0.01132327329144404,0.0,0.44962736855842816,0.11906017019353864,0.01800910137381257,0.0,0.7151099026222189
186,72.0,47,0.25,48,0,30,15,145,0,67,175.0,47.0,0.10095818192100513,0.0,0.0,0.10095818192100513,0.16056895262830176,0.0,0.0,0.16056895262830176
187,80.0,27,0.0,82,2,54,21,295,3,159,187.0,187.11183632315817,0.022564590490702155,0.0007382196549182478,0.00497624926956156,0.2027832758811684,0.02733752320577034,0.0007367695008778532,0.0058945429027317505,0.23625617789618514
188,90.0,12,0.0,50,0,43,9,135,1,42,197.0,43.3058527375708,0.030185905664206435,0.0,0.002370620863681134,0.10440021331922092,0.030126608661247653,0.0,0.0023659640309880354,0.10419513019774847
189,66.0,32,0.25,123,0,85,52,357,1,149,172.0,63.3058527375708,0.03313210560569379,0.0,0.00024752070782553016,0.04088095243437913,0.035550485203279164,0.0,0.0002470344797061037,0.04328411024606087
191,75.0,12,0.0,41,0,34,3,119,2,44,180.0,74.6117054751416,0.03144439278548188,0.0,0.0031391707402428862,0.12971880969761684,0.03157752981731726,0.0,0.003152462136188473,0.13026804521360144
192,78.0,0,0.0,23,0,17,0,64,0,24,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,69.0,50,0.5,92,2,85,4,331,2,154,180.0,178.80598358558737,0.04071562439107814,0.0029391784410861357,0.0019682189831814823,0.19961079560659,0.03375784879792986,0.0032068876498562663,0.002097803194596549,0.20557017316214476
194,78.0,80,0.125,148,2,131,34,488,0,209,182.0,146.1942781104458,0.05214921464183177,0.00397631995134595,0.0,0.18375402899958584,0.07984801107650608,0.0077612576252635524,0.0,0.3367234339432629
196,69.0,83,0.25,125,1,119,30,438,1,194,177.0,147.4029917927937,0.07510010890231848,0.0008211746316161843,0.00019886149485701544,0.10850416854670769,0.09304779014627283,0.0013597513597513587,0.00019970348374044624,0.1443035578336502
197,64.0,21,0.25,49,0,62,6,225,2,114,173.0,83.6117054751416,0.028801256962603716,0.0,0.005585109350045573,0.20364786779836017,0.04113280914531897,0.0,0.003156247116160386,0.13994181656721857
198,77.0,84,0.25,154,3,108,10,381,3,119,180.0,277.20897537838107,0.07277965683403644,0.003486981770327499,0.0034149136878046144,0.295095562391519,0.09193784713696537,0.0035112632076032256,0.0036826999059885643,0.3234406747120411
199,79.0,9,0.0,62,0,48,0,208,0,98,190.0,9.0,0.017412146674910457,0.0,0.0,0.017412146674910457,0.02779729115473058,0.0,0.0,0.02779729115473058
200,79.0,59,0.0,86,2,58,53,256,1,112,180.0,156.50013084801657,0.07435587907096819,0.003049168139879719,0.0024393345119037755,0.2516400680066562,0.0742098148504567,0.0030431783731911326,0.002434542698552906,0.2511457478420362
205,70.0,59,0.75,108,2,89,21,364,0,167,175.0,125.19427811044578,0.04727837554717482,0.0005997919280364821,0.0,0.06712977239359849,0.04516106502666857,0.0006023314751526362,0.0,0.0650965136171329
206,71.0,53,0.25,67,1,66,28,249,0,116,175.0,86.0971390552229,0.0784820785146542,0.0003130749174381464,0.0,0.08884396259180698,0.12994661052103978,0.0006987240690912243,0.0,0.15307237819698322
207,87.0,29,0.25,62,0,46,3,179,0,71,190.0,29.0,0.05494600980381149,0.0,0.0,0.05494600980381149,0.07374845998314716,0.0,0.0,0.07374845998314716
208,92.0,14,0.25,132,0,78,0,311,1,101,191.0,45.3058527375708,0.011984605064187331,0.0,0.0015556651606034478,0.06068602949100829,0.013076198923990708,0.0,0.0016973598203882097,0.06621349550373362
209,75.0,35,0.5,153,1,86,98,396,1,157,186.0,99.4029917927937,0.034062127130429845,0.0002677784292842001,0.000167361518302625,0.048164222086356415,0.038569159970931355,0.0002921684936733803,0.0001826053085458627,0.05395571613202969
210,69.0,28,0.75,66,1,53,4,196,1,77,172.0,92.40299179279369,0.04840613990647812,0.0011743294591030071,0.0011743294591030071,0.12403647042312495,0.04861109377007224,0.0011793016250356877,0.0011793016250356877,0.12456164664847388
211,76.0,28,0.375,100,1,53,41,220,3,67,181.0,155.01469726793528,0.05895084307486568,0.0017124703434591299,0.0027399525495346074,0.20140526318393992,0.07675159710441998,0.0027235986645580738,0.0043577578632929175,0.3033182467701572
212,76.0,6,0.25,36,0,29,10,112,0,47,182.0,6.0,0.010395869728672267,0.0,0.0,0.010395869728672267,0.010375448147656357,0.0,0.0,0.010375448147656357
214,75.0,34,0.25,83,1,38,4,200,0,79,180.0,67.0971390552229,0.054255576886086655,0.0014226676699506616,0.0,0.10134180658781364,0.08629078881055682,0.002262681967479015,0.0,0.1611790885259552
215,73.0,55,0.25,79,4,51,4,224,1,94,185.0,218.69440895846236,0.07815190472748176,0.003500778659271449,0.001027482206075478,0.22618386944881894,0.12289044739978765,0.005567813841403719,0.0016341591987348442,0.3583279035676611
216,75.0,41,0.5,78,0,78,6,314,2,158,183.0,103.6117054751416,0.046905835165963736,0.0,0.0017092199374700745,0.10041442282452186,0.07304321037408862,0.0,0.0010451641992277633,0.10576296688169409
217,91.0,7,0.25,184,0,151,1,582,1,247,193.0,38.3058527375708,0.011743744589492917,0.0,0.0001131980886093985,0.015287507281673236,0.020422312872800576,0.0,0.00012350851083905892,0.024288852124964823
218,95.0,9,0.0,70,0,42,0,188,0,76,193.0,9.0,0.017269826489960463,0.0,0.0,0.017269826489960463,0.01715042457706131,0.0,0.0,0.01715042457706131
219,79.0,4,0.0,45,0,36,0,124,2,43,193.0,66.6117054751416,0.018650439321856938,0.0,0.0025927752676724127,0.0998194800332252,0.02302364067450135,0.0,0.0028289330339803494,0.11158580164073954
220,71.0,6,0.25,26,0,15,9,59,0,18,176.0,6.0,0.02722414031056034,0.0,0.0,0.02722414031056034,0.02970379685679367,0.0,0.0,0.02970379685679367
221,78.0,61,0.5,71,0,63,84,278,2,144,189.0,123.6117054751416,0.0813466401740204,0.0,0.00648444419291991,0.2843476951625673,0.1561246179109834,0.0,0.015880044980677,0.6532629675420578
223,78.0,66,0.0,104,0,76,40,394,3,214,182.0,159.91755821271238,0.04309374084582529,0.0,0.0013469924515609566,0.08526248817301207,0.07714467949688654,0.0,0.001922407771567113,0.13732729409512826
224,71.0,11,0.75,34,0,21,1,86,0,31,174.0,11.0,0.06144575042707528,0.0,0.0,0.06144575042707528,0.10979232831822272,0.0,0.0,0.10979232831822272
225,85.0,38,0.125,148,0,103,19,412,1,161,195.0,69.3058527375708,0.028565934826971406,0.0,0.00014328494900294912,0.03305159233996807,0.03986233294168908,0.0,0.000156335772930493,0.0447565576266654
227,69.0,25,1.0,50,0,44,3,128,1,34,178.0,56.3058527375708,0.06471413187820246,0.0,0.0008045285957797043,0.08990058562084649,0.06146584823983044,0.0,0.0008079350075364688,0.08675894260729528
228,68.0,28,0.25,82,0,55,32,221,0,84,175.0,28.0,0.057677175817882204,0.0,0.0,0.057677175817882204,0.11564719421774901,0.0,0.0,0.11564719421774901
229,85.0,23,0.5,33,2,21,4,95,2,41,194.0,151.80598358558737,0.074478980984702,0.005610469377378683,0.006311778049551018,0.45776506026435027,0.07433267494356662,0.005599448206671684,0.006299379232505645,0.45686582946323107
231,70.0,18,0.25,32,0,32,4,115,0,51,172.0,18.0,0.06874991454214004,0.0,0.0,0.06874991454214004,0.09625943492618488,0.0,0.0,0.09625943492618488
232,65.0,6,0.375,13,0,15,4,65,1,37,168.0,37.3058527375708,0.03686765524121356,0.0,0.007970066519097721,0.2863773839967303,0.061135290936683885,0.0,0.01394833948339484,0.4977999527374871
233,70.0,15,0.125,95,0,78,88,320,0,147,186.0,15.0,0.015549387256475894,0.0,0.0,0.015549387256475894,0.004423563376254773,0.0,0.0,0.004423563376254773
235,64.0,13,0.25,71,0,38,32,165,0,56,178.0,13.0,0.026009533808713934,0.0,0.0,0.026009533808713934,0.034473707680568455,0.0,0.0,0.034473707680568455
237,74.0,79,0.75,146,1,85,123,414,2,183,178.0,174.7088445303645,0.06958018236546289,0.0004579975001941782,0.0003816645834951485,0.09668692456237948,0.10385236109147332,0.0004570978127895252,0.00038091484399127096,0.13090585497475196
238,84.0,41,0.25,47,2,26,12,111,3,38,187.0,201.11183632315817,0.13116511920969434,0.004281175858647825,0.009974794904779446,0.5851292522997219,0.1989819521117836,0.006808996661395184,0.014731510395244138,0.885522756476035
239,88.0,12,0.0,80,0,54,0,214,1,80,191.0,43.3058527375708,0.01715088409812558,0.0,0.0013801999783103435,0.06035922136750759,0.02690500753033514,0.0,0.0021951392221811338,0.09562571275840342
240,75.0,42,0.0,55,1,38,11,162,1,69,182.0,106.4029917927937,0.06669798923251491,0.0009970177740894126,0.001744781104656472,0.1543182854637526,0.10758417919425188,0.0015857070392036223,0.0027749873186063393,0.24693988991653654
241,70.0,22,0.25,141,0,114,27,381,0,126,174.0,22.0,0.012829439235812567,0.0,0.0,0.012829439235812567,0.01362535288038367,0.0,0.0,0.01362535288038367
242,85.0,38,0.75,143,1,103,81,380,1,134,185.0,102.4029917927937,0.030141207318596035,0.004184506013099179,0.0008376658557095489,0.19486022863369026,0.0328865590978014,0.005076923076923077,0.0009139629802090359,0.22953057861340978
243,71.0,28,0.25,104,0,59,24,220,1,57,175.0,59.3058527375708,0.047670182569230994,0.0,0.0006466671227048463,0.06791464828285754,0.07210936388190926,0.0,0.0010284918033995523,0.10430717682093427
244,65.0,15,0.0,46,0,32,22,144,0,66,176.0,15.0,0.025988948672657348,0.0,0.0,0.025988948672657348,0.03766161040352833,0.0,0.0,0.03766161040352833
246,79.0,91,0.25,157,3,121,47,574,2,296,182.0,252.90312264081027,0.054424247550668506,0.001473242561424144,0.0009823630880799888,0.13393807563845359,0.07914895596818482,0.0041539060269908095,0.0013866171280808746,0.26004059298092125
247,77.0,3,0.125,21,2,9,1,71,0,41,185.0,69.19427811044578,0.019239773185849508,0.0053120273776703095,0.0,0.19505268196975475,0.02970976633191414,0.005795862801325594,0.0,0.22153624341238098
249,81.0,4,0.5,10,0,3,2,16,0,3,179.0,4.0,0.08415704066068025,0.0,0.0,0.08415704066068025,0.08399172310007526,0.0,0.0,0.08399172310007526
250,89.0,2,0.375,34,0,40,0,131,0,57,196.0,2.0,0.006049808957902297,0.0,0.0,0.006049808957902297,0.006600843745954149,0.0,0.0,0.006600843745954149
252,79.0,17,0.125,46,1,44,1,149,1,59,189.0,81.40299179279369,0.03251458816393996,0.0030072649933916428,0.001127724372521866,0.1673508289608661,0.05171283067190597,0.004782904971906861,0.0017935893644650729,0.26616314613064107
