games,goals,height,skin_colour,redCards,ties,victories,defeats,yellowReds,yellowCards,weight,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
157,59,183.0,0.0,0,30,62,65,1,17,81.0,50.09713905522289,0.03407209525378947,0.004559568722009883,0.0,0.1849807752779955,0.03720976000700397,0.005468690447600024,0.0,0.21820776820119106
364,0,193.0,0.125,0,84,190,90,0,24,88.0,24.0,0.019619167398734927,0.0,0.0,0.019619167398734927,0.023839694752370695,0.0,0.0,0.023839694752370695
171,45,185.0,0.125,1,35,70,66,1,26,81.0,90.40299179279369,0.056085658389767264,0.0034485326637431024,0.0015523544524628913,0.2188200033834666,0.06172781907284905,0.0022557047331389648,0.0018744422349397593,0.195066204865181
148,0,189.0,0.125,0,31,62,55,1,5,85.0,38.09713905522289,0.011659156778909972,0.0010422722881688379,0.0,0.04615538763383935,0.013877640393213113,0.0012115512445498874,0.0,0.05397652040660909
321,56,181.0,0.5,4,71,131,119,1,55,74.0,213.3205500055061,,,,,,,,
662,16,170.0,0.5,3,146,404,112,1,106,67.0,233.01469726793528,0.048746767939703485,0.00039161610508227953,0.0017204319618559201,0.11556773026874792,0.05596692409275721,0.000447502770698269,0.0018945967466718094,0.13008995227054376
420,77,180.0,0.75,2,114,193,113,1,57,65.0,152.7088445303645,,,,,,,,
193,1,198.0,0.125,1,52,69,72,0,11,83.0,42.3058527375708,,,,,,,,
241,13,190.0,0.875,1,60,94,87,3,21,89.0,151.59726990323946,0.029048106017795092,0.008357625486492134,0.0009643414022875539,0.33585112884445684,0.03507510586797797,0.010091694052756481,0.0011644262368565171,0.40553466352961903
260,6,176.0,0.0,1,56,136,68,0,35,62.0,66.3058527375708,,,,,,,,
273,31,177.0,0.5,1,65,116,92,3,50,71.0,180.59726990323946,0.0561206109484028,0.003304455354087563,0.001917683143240783,0.2255233353840325,0.06261492292074763,0.003803188173144871,0.0021293321421503074,0.2551501292120363
237,20,184.0,0.75,1,69,115,53,1,34,75.0,98.4029917927937,,,,,,,,
120,6,182.0,0.0,1,30,53,37,1,25,82.0,89.40299179279369,0.07547683046391046,0.0013028403602110474,0.0009771302701582856,0.14918701537557028,0.08339306322370808,0.0015144390556873593,0.0011358292917655194,0.16907476778348376
278,17,182.0,0.0,1,79,103,96,1,40,76.0,104.4029917927937,0.06917961604613278,0.0013836202728473598,0.000553448109138944,0.13229965361877813,0.08353323811327644,0.001670698513750655,0.0006682794055002621,0.1597496357983787
73,0,189.0,0.0,1,11,33,29,0,5,80.0,36.3058527375708,0.025350604918681036,0.0,0.003896726482712973,0.1473409503450856,0.030006467246647066,0.0,0.004705232548930416,0.17730778451948756
221,4,175.0,0.0,1,51,92,78,1,56,75.0,120.4029917927937,0.08135570183622778,0.00042805185237703255,0.0027823370404507115,0.18262642717183475,0.09456895566520572,0.0004975731969142302,0.003234225779942496,0.21228740094056253
289,4,178.0,0.25,0,65,133,91,1,41,70.0,74.0971390552229,,,,,,,,
163,47,179.0,1.0,0,41,57,65,1,12,76.0,45.09713905522289,0.01186311502968055,0.0011175944324427758,0.0,0.048852293367582,0.013274645515373157,0.001247039376414203,0.0,0.05454808116389247
432,5,176.0,1.0,2,108,227,97,0,44,72.0,106.6117054751416,0.032795644459912614,0.0,0.0027707257402480884,0.1195355764603161,0.037193443587705446,0.0,0.003619394546009311,0.15050167624423988
115,2,181.0,0.25,1,27,45,43,1,27,75.0,91.40299179279369,0.08327941702520474,0.0011725563241899426,0.001954260540316571,0.18326746942299638,0.09680510792390128,0.0013629951501186234,0.0022716585835310388,0.2130325570250331
372,129,184.0,1.0,0,102,158,112,1,19,77.0,52.09713905522289,0.02240801106814743,0.004695241709689592,0.0,0.17780707883162633,0.02324662534765061,0.005622811741366732,0.0,0.20934560743300532
183,9,188.0,0.875,2,50,77,56,2,28,80.0,156.80598358558737,,,,,,,,
160,0,177.0,0.25,0,43,67,50,1,26,70.0,59.09713905522289,0.06040508711597371,0.0012389274368799395,0.0,0.10141004077371993,0.07021568097246315,0.0014401458189932624,0.0,0.11788038740348103
509,10,188.0,0.25,5,136,188,185,10,128,90.0,615.5006542400829,0.06636590652933728,0.006805420179884723,0.001553422328940206,0.3402370552212584,0.074733308235965,0.008355183674180396,0.0018057188868041913,0.4077955536879839
142,4,188.0,0.75,0,34,62,46,0,11,80.0,11.0,0.031924292517633686,0.0,0.0,0.031924292517633686,0.0385480533267929,0.0,0.0,0.0385480533267929
1,0,184.0,0.25,0,0,1,0,0,1,77.0,1.0,0.28545495104686724,0.0,0.0,0.28545495104686724,0.24207652435405358,0.0,0.0,0.24207652435405358
150,4,179.0,0.25,1,46,54,50,0,35,79.0,66.3058527375708,0.08557166365896815,0.0,0.0023284806437814465,0.15846673579547416,0.09946964606184848,0.0,0.0027066570356965567,0.18420385263247482
26,0,177.0,1.0,0,6,11,9,0,1,71.0,1.0,,,,,,,,
283,56,180.0,0.25,2,56,105,122,1,37,71.0,132.7088445303645,0.03531757827627924,0.0019088126207743254,0.004294828396742232,0.23294708033796124,0.041053625238650464,0.002218829314146596,0.004992365956829841,0.2707808010453419
159,4,187.0,0.125,1,36,76,47,2,43,83.0,140.50013084801657,0.09442005381001033,0.00213747246597125,0.0062169056681811875,0.35978981057442044,0.11151043881773248,0.0024846265757370737,0.00710410648483502,0.4161445815414715
126,6,183.0,0.0,0,22,81,23,0,19,70.0,19.0,0.036738605680093406,0.0,0.0,0.036738605680093406,0.041388014230675965,0.0,0.0,0.041388014230675965
184,83,192.0,0.25,0,49,72,63,0,11,85.0,11.0,0.02246398525846811,0.0,0.0,0.02246398525846811,0.026626865605414694,0.0,0.0,0.026626865605414694
92,2,185.0,0.0,0,22,32,38,0,15,75.0,15.0,0.05446473769116527,0.0,0.0,0.05446473769116527,0.06576526674127987,0.0,0.0,0.06576526674127987
166,2,184.0,0.0,0,33,65,68,0,10,87.0,10.0,0.023793038525775228,0.0,0.0,0.023793038525775228,0.028483079068108083,0.0,0.0,0.028483079068108083
611,91,183.0,0.25,1,113,397,101,2,90,79.0,187.5001308480166,0.04432850579034689,0.0007900813887820551,0.001125387310115882,0.10570914878302891,0.05217767958632249,0.0008353934436671471,0.0012840533585201741,0.12002519790621134
61,13,190.0,0.75,0,15,18,28,0,5,76.03452685421995,5.0,0.01424932901364539,0.0,0.0,0.01424932901364539,0.015899752049281086,0.0,0.0,0.015899752049281086
136,2,188.0,0.25,0,26,69,41,1,19,81.0,52.09713905522289,0.03623029623040255,0.001268646895544619,0.0,0.07821887894421962,0.04377552066078297,0.001545269636213804,0.0,0.0949195246883649
109,1,178.0,0.25,0,23,32,54,2,19,72.0,85.19427811044578,0.06644485837076342,0.010050482778770938,0.0,0.3990870844718681,0.0772363918400553,0.011682815572445342,0.0,0.46390416339780205
247,0,188.0,0.0,1,68,89,90,0,9,80.0,40.3058527375708,,,,,,,,
145,15,175.0,0.25,0,30,67,48,0,47,72.0,47.0,0.08960999550719886,0.0,0.0,0.08960999550719886,0.10416385700093546,0.0,0.0,0.10416385700093546
295,21,187.0,0.0,3,54,159,82,2,27,80.0,187.11183632315817,0.024567351875426312,0.0008374543756707703,0.005076083389469728,0.21119581487377523,0.028759383114183027,0.0010112122583227647,0.006174947117249842,0.25553960095714845
135,9,197.0,0.0,1,43,42,50,0,12,90.0,43.3058527375708,0.03424362737249832,0.0,0.0026892901077878264,0.11843414745550991,0.041348611667079586,0.0,0.0032472731675716954,0.14300726724974416
357,52,172.0,0.25,1,85,149,123,0,32,66.0,63.3058527375708,0.036524936553868445,0.0,0.0002807935259601995,0.04531541732724171,0.043951111877927454,0.0,0.00033905352190822114,0.05456547150494097
352,55,178.0,0.25,1,113,95,144,3,38,75.0,168.59726990323946,0.04764890453400581,0.004013635136708236,0.0009722470206932993,0.21092576682493325,0.05706219965718929,0.004806550156016809,0.0011643196030102828,0.25259527657808767
119,3,180.0,0.0,2,34,44,41,0,12,75.0,74.6117054751416,0.03617263980366447,0.0,0.003611203219717969,0.14922443600559676,0.04331873764550465,0.0,0.004324615668323908,0.17870451890464423
64,0,190.0,0.0,0,17,24,23,0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,4,180.0,0.5,2,85,154,92,2,50,69.0,178.80598358558737,0.05614500466474588,0.0035796847752010436,0.002358486712997498,0.2484567671640562,0.06404774900811261,0.004090533648488001,0.0027311582912233766,0.2849339492502227
488,34,182.0,0.125,0,131,209,148,2,80,78.0,146.1942781104458,0.05134042494731451,0.0029253564546407223,0.0,0.1481613543126523,0.05787979846315172,0.0032793131646656278,0.0,0.16641568227971312
230,0,186.0,0.25,2,67,85,78,0,6,78.0,68.6117054751416,0.010427349296935636,0.0,0.001964335817319115,0.07192255712106363,0.012487327742285283,0.0,0.002352400830571796,0.08613124172390517
438,30,177.0,0.25,1,119,194,125,1,83,69.0,147.4029917927937,0.07879896607563215,0.0010108700262759774,0.00022876400486901161,0.11941752415013113,0.09324778284924924,0.00100337108211124,0.00027395755364947833,0.1350329699087702
225,6,173.0,0.25,2,62,114,49,0,21,64.0,83.6117054751416,0.02998317224389295,0.0,0.0056464048548777275,0.2067486911273999,0.0338997151068208,0.0,0.007988938470678109,0.2840002463993838
381,10,180.0,0.25,3,108,119,154,3,84,77.0,277.20897537838107,0.08111813977859696,0.003985285509166836,0.004125448804726373,0.3421703812074077,0.0927277650349518,0.0047848013578563045,0.004745606328822499,0.3996562538081424
208,0,190.0,0.0,0,48,98,62,0,9,79.0,9.0,0.01765191694006249,0.0,0.0,0.01765191694006249,0.019280332133632054,0.0,0.0,0.019280332133632054
256,53,180.0,0.0,1,58,112,86,2,59,79.0,156.50013084801657,0.08435112214903684,0.0034590506821184,0.0027672405456947197,0.28546662858712707,0.10185257991167247,0.004176746284376637,0.00334139702750131,0.3446962157647843
323,1,184.0,0.25,3,86,116,121,1,14,79.0,141.01469726793528,0.013113917632070498,0.0003185257428819085,0.0052922312054233195,0.18933401920706044,0.0153347082464126,0.0003634340339954007,0.006337739694736385,0.22577168057943317
2,0,176.0,0.25,0,1,1,0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,3,180.0,0.25,1,22,23,30,0,25,78.0,56.3058527375708,0.11663849751152587,0.0,0.0021599721761393683,0.1842582683749953,0.13558214914337888,0.0,0.002510780539692201,0.21418427497534148
16,0,187.0,0.75,1,8,3,5,0,0,70.0,31.3058527375708,0.0,0.0,0.00987204667165504,0.30905283932125865,0.0,0.0,0.011822322122873642,0.3701078753948076
364,21,175.0,0.75,0,89,167,108,2,59,70.0,125.19427811044578,0.052029593373402204,0.0006899817566210513,0.0,0.0748660155178561,0.06441513663694,0.0008262913311685879,0.0,0.09176301572475196
249,28,175.0,0.25,0,66,116,67,1,53,71.0,86.0971390552229,0.07456336573450639,0.0002470401808784007,0.0,0.08273968895326622,0.08236857815462312,0.00024084742206460381,0.0,0.09033993877378727
179,3,190.0,0.25,0,46,71,62,0,29,87.0,29.0,0.05829337237868516,0.0,0.0,0.05829337237868516,0.06683070885290891,0.0,0.0,0.06683070885290891
311,0,191.0,0.25,1,78,101,132,0,14,92.0,45.3058527375708,0.014596292516767083,0.0,0.001894676013159981,0.0739107407701612,0.01667929704219727,0.0,0.0021650610239497205,0.08445837862582148
396,98,186.0,0.5,1,86,157,153,1,35,75.0,99.4029917927937,0.04092258749038266,0.0003261327563636033,0.00020383297272725205,0.0580978137054726,0.046617722141108986,0.0003726744385487224,0.00023292152409295147,0.06624398678874766
196,4,172.0,0.75,1,53,77,66,1,28,69.0,92.40299179279369,0.05568489985061059,0.0013509116498054265,0.0013509116498054265,0.1426876517458189,0.06668574869120925,0.0016177914483932352,0.0016177914483932352,0.17087635806453064
220,41,181.0,0.375,3,53,67,100,1,28,76.0,155.01469726793528,0.06379937236572772,0.001519980420246222,0.002431968672393955,0.19024122881618377,0.07322034436906155,0.0017668455649685858,0.0028269529039497373,0.22019804902902929
112,10,182.0,0.25,0,29,47,36,0,6,76.0,6.0,0.011793328090328379,0.0,0.0,0.011793328090328379,0.014240247920145289,0.0,0.0,0.014240247920145289
93,4,184.0,0.0,0,21,31,41,2,25,77.0,91.19427811044578,0.08132860193726456,0.0074195654412018966,0.0,0.32689499107404996,0.09099460203273253,0.008624602079846656,0.0,0.37644425636538176
200,4,180.0,0.25,0,38,79,83,1,34,75.0,67.0971390552229,0.04815698845297019,0.0012627529645122461,0.0,0.08995049891182692,0.05597832731068384,0.0014678409308969788,0.0,0.10455966271152894
224,4,185.0,0.25,1,51,94,79,4,55,73.0,218.69440895846236,0.06868949727552634,0.0031072742591033483,0.0009119882521477332,0.20008195543191606,0.08066045592384109,0.003611937147814352,0.0010601073389811513,0.23339280620393982
314,6,183.0,0.5,2,78,158,78,0,41,75.0,103.6117054751416,0.04380140816272512,0.0,0.0017647469244778642,0.0990483154995101,0.050216311693200434,0.0,0.0024424679687471613,0.12667985423903275
582,1,193.0,0.25,1,151,247,184,0,7,91.0,38.3058527375708,0.010632658047678262,0.0,0.000137866237963824,0.014948678190856627,0.011695423522041566,0.0,0.00015754082294852436,0.016627373325423786
188,0,193.0,0.0,0,42,76,70,0,9,95.0,9.0,0.02308270118800638,0.0,0.0,0.02308270118800638,0.02582548563349711,0.0,0.0,0.02582548563349711
124,0,193.0,0.0,2,36,43,45,0,4,79.0,66.6117054751416,0.017631514175975263,0.0,0.003157793355266635,0.11648892793163212,0.021994803837052445,0.0,0.0036084350399162007,0.13495993980975943
59,9,176.0,0.25,0,15,18,26,0,6,71.0,6.0,0.03315683023029966,0.0,0.0,0.03315683023029966,0.037888567919120104,0.0,0.0,0.037888567919120104
278,84,189.0,0.5,2,63,144,71,0,61,78.0,123.6117054751416,0.07389230758435293,0.0,0.00483013345589538,0.22510375425742762,0.07654205663927735,0.0,0.004369140514968654,0.21332172619064038
102,37,185.0,0.0,0,20,37,45,0,12,74.0,12.0,0.057121752298555685,0.0,0.0,0.057121752298555685,0.06308183891066342,0.0,0.0,0.06308183891066342
394,40,182.0,0.0,3,76,214,104,0,66,78.0,159.91755821271238,0.04269963573714967,0.0,0.0013410560056204945,0.08468253756193976,0.04448195178717168,0.0,0.0015482921330867824,0.09295255730032591
86,1,174.0,0.75,0,21,31,34,0,11,71.0,11.0,0.04944698814688438,0.0,0.0,0.04944698814688438,0.056471993944153184,0.0,0.0,0.056471993944153184
412,19,195.0,0.125,1,103,161,148,0,38,85.0,69.3058527375708,0.027456326541201406,0.0,0.0001745096327910509,0.032919499406645604,0.03251683988110985,0.0,0.00019941351536379004,0.03875965002696997
321,58,176.0,0.0,0,74,142,105,2,20,75.0,86.19427811044578,,,,,,,,
128,3,178.0,1.0,1,44,34,50,0,25,69.0,56.3058527375708,0.06139611996157349,0.0,0.00092550437546766,0.0903698236479415,0.082254418309857,0.0,0.001108342699019404,0.11695203162812022
221,32,175.0,0.25,0,55,84,82,0,28,68.0,28.0,0.04451919376645922,0.0,0.0,0.04451919376645922,0.047880665979540944,0.0,0.0,0.047880665979540944
95,4,194.0,0.5,2,21,41,33,2,23,85.0,151.80598358558737,0.08449077196142402,0.006364653255097855,0.007160234911985088,0.519299845504693,0.10202120474218375,0.007685213163253013,0.008645864808659639,0.6270459439642424
22,0,187.0,0.75,0,3,12,7,0,3,79.0,3.0,0.05634863758992072,0.0,0.0,0.05634863758992072,0.06672921465786101,0.0,0.0,0.06672921465786101
115,4,172.0,0.25,0,32,51,32,0,18,70.0,18.0,0.07356050049563304,0.0,0.0,0.07356050049563304,0.08274759556575517,0.0,0.0,0.08274759556575517
65,4,168.0,0.375,1,15,37,13,0,6,65.0,37.3058527375708,0.03918695678566357,0.0,0.005644977475570938,0.21590779034279156,0.04121723120104444,0.0,0.006945404887119735,0.2586490538000194
320,88,186.0,0.125,0,78,147,95,0,15,70.0,15.0,0.025307425408923643,0.0,0.0,0.025307425408923643,0.029499218805457736,0.0,0.0,0.029499218805457736
327,21,186.0,0.25,3,74,130,123,2,48,76.0,208.11183632315817,0.04734858397432611,0.0013213550268279751,0.001519688052222068,0.13865678540847928,0.053688866617500754,0.0013708112052581616,0.0017365593629596718,0.1534232673832531
165,32,178.0,0.25,0,38,56,71,0,13,64.0,13.0,0.027645673759991416,0.0,0.0,0.027645673759991416,0.03180441216290339,0.0,0.0,0.03180441216290339
340,12,189.0,0.25,1,54,252,34,1,75,73.0,139.4029917927937,,,,,,,,
414,123,178.0,0.75,2,85,183,146,1,79,74.0,174.7088445303645,0.0669645332681711,0.0005195635310283963,0.0004329696091903303,0.09771508252779662,0.07712905361710566,0.0006273643398573888,0.0005228036165478239,0.11425983144196938
111,12,187.0,0.25,3,26,38,47,2,41,84.0,201.11183632315817,0.13098983790616256,0.0037999510506155553,0.009602981076966305,0.5573868576686123,0.14730227230075055,0.004417113912421464,0.011108185702285313,0.641247331460257
214,0,191.0,0.0,1,54,80,80,0,12,88.0,43.3058527375708,0.015164944703902122,0.0,0.001225058846168597,0.053516456536914614,0.017777178092623153,0.0,0.0014240247837060242,0.06235748826597505
162,11,182.0,0.0,1,38,69,55,1,42,75.0,106.4029917927937,0.06123390884835735,0.0008849481691999568,0.0015486592960999243,0.13900526132540755,0.06958954901112764,0.0010286755849951874,0.0018001822737415778,0.15999200905296537
381,27,174.0,0.25,0,114,126,141,0,22,70.0,22.0,0.015007405608301131,0.0,0.0,0.015007405608301131,0.017593329208032436,0.0,0.0,0.017593329208032436
380,81,185.0,0.75,1,103,134,143,1,38,85.0,102.4029917927937,0.036709585044685106,0.005107206960791581,0.0010202101609322973,0.23768207306932632,0.04194832849182449,0.0056692913385826766,0.0011658020898190802,0.2660820808144946
220,24,175.0,0.25,1,59,57,104,0,28,71.0,59.3058527375708,0.04476440999511939,0.0,0.0005739786202328391,0.06273330015464273,0.051856555593191266,0.0,0.0006672004231349904,0.07274383378630021
144,22,176.0,0.0,0,32,66,46,0,15,65.0,15.0,0.026766512059646908,0.0,0.0,0.026766512059646908,0.03024053992812483,0.0,0.0,0.03024053992812483
106,0,177.0,0.25,1,25,38,43,0,25,71.0,56.3058527375708,0.0706981211053921,0.0,0.0060799216809848886,0.2610352539062689,0.08122520472246203,0.0,0.007067382259874343,0.3024756329902085
574,47,182.0,0.25,2,121,296,157,3,91,79.0,252.90312264081027,0.054144338295424976,0.001086901268660567,0.0007872211712717786,0.11476229078331424,0.06206832242202033,0.0008142439079659206,0.0010169346416704695,0.12085347240470654
71,1,185.0,0.125,0,9,41,21,2,3,77.0,69.19427811044578,0.01859621794120056,0.0064696254107901785,0.0,0.23272230979732658,0.021063180951730518,0.007392891301291728,0.0,0.26574673237073054
230,9,184.0,0.5,5,64,78,88,0,25,84.0,181.52926368785398,,,,,,,,
16,2,179.0,0.5,0,3,3,10,0,4,81.0,4.0,0.09546979882646783,0.0,0.0,0.09546979882646783,0.1152781974487952,0.0,0.0,0.1152781974487952
131,0,196.0,0.375,0,40,57,34,0,2,89.0,2.0,0.007368184495622148,0.0,0.0,0.007368184495622148,0.008419681759804468,0.0,0.0,0.008419681759804468
294,0,184.0,1.0,3,75,107,112,0,20,78.0,113.9175582127124,,,,,,,,
149,1,189.0,0.125,1,44,59,46,1,17,79.0,81.40299179279369,0.028859791686510924,0.0026692339087250726,0.0010009627157719022,0.1485397889102549,0.03354700775617168,0.0031027531872619067,0.001163532445223215,0.17266463683455863
466,178,171.0,0.5,4,84,283,99,1,61,75.0,219.3205500055061,0.04037762306021417,0.0025037888246253683,0.004544215870623533,0.2655064228072254,0.04634624019983435,0.00294050290345831,0.005129389353609067,0.3042483814256297
265,70,177.0,0.375,1,60,120,85,0,33,75.0,64.3058527375708,,,,,,,,
156,5,185.0,0.25,2,35,68,53,2,53,78.0,181.80598358558737,0.11520082884507538,0.00547459591673628,0.00824199696148456,0.5544170343121932,0.1319543667162279,0.006139410042228524,0.009335672455853369,0.6274124617100387
365,81,190.0,1.0,2,90,130,145,1,41,88.0,136.7088445303645,0.041390201987619654,0.005851205334758765,0.0017172015656357245,0.2888068179273105,0.047105629480069335,0.006686217868080019,0.001962259591719136,0.32983052182467476
148,1,173.0,0.25,1,28,53,67,2,58,76.0,155.50013084801657,0.12550385269947326,0.0054719295128863995,0.002605680720422095,0.38818212160251403,0.1458873565572735,0.006360644033886909,0.0030288781113747185,0.45122808874235076
114,1,182.0,0.0,1,29,50,35,2,22,71.0,119.50013084801658,0.06274544138684358,0.004974481375351272,0.001658160458450424,0.279296670321973,0.07228010105579087,0.005782403667169917,0.001927467889056639,0.3240021451927479
119,1,182.0,0.25,3,30,49,40,0,11,78.0,104.9175582127124,0.0314915127068156,0.0,0.005583601543761633,0.20629092038109023,0.03660615546032874,0.0,0.006490453095802968,0.2397953242776469
452,18,183.0,0.5,4,117,189,146,2,122,72.0,313.417689060729,0.0840814898233308,0.0019217060098749238,0.0012583457335685025,0.18707804708346476,0.09512960462717603,0.0021416061431406715,0.0014519864514689629,0.2114663149748578
361,36,179.0,0.0,1,98,116,147,1,72,67.0,136.4029917927937,0.06971852317885843,0.0005422673523866853,0.0007746676462666932,0.1119176524004938,0.08349178912596394,0.0006493951588620733,0.0009277073698029617,0.1340275813032212
314,0,192.0,0.25,2,98,136,80,1,9,87.0,104.70884453036449,0.011959012503839931,0.00032822661568162535,0.006154464698788066,0.21549313998351705,0.011264960383288803,0.0003930695334970776,0.007425258729385989,0.2567284937123329
